Instances,algo_fixed_angles_constant,algo_fourier,algo_interp,algo_qibpi,algo_random,algo_three_regular,algo_tqa,feature_algebraic_connectivity,feature_average_distance,feature_bipartite,feature_clique_number,feature_density,feature_diameter,feature_edge_connectivity,feature_entropy,feature_eulerian,feature_group_size,feature_is_distance_regular,feature_laplacian_largest_eigenvalue,feature_laplacian_second_largest_eigenvalue,feature_maximum_degree,feature_maximum_weighted_degree,feature_minimum_degree,feature_minimum_dominating_set,feature_minimum_weighted_degree,feature_number_of_cut_vertices,feature_number_of_edges,feature_number_of_minimal_odd_cycles,feature_number_of_orbits,feature_planar,feature_radius,feature_ratio_of_two_largest_laplacian_eigenvaleus,feature_regular,feature_smallest_eigenvalue,feature_vertex_connectivity,feature_weighted_average_clustering,feature_weighted_average_shortest_path_length,feature_weighted_diameter,feature_weighted_radius
5d71509a6c0940219537b1ce483750b1,40.0,659.0,200.0,9.0,37.0,26.0,17.0,0.5,1.818181818181818,0,3,0.1818181818181818,2,1,1.7634429630954886,0,725760.0,0,11.999999999999991,0.9999999999999996,11,5.5,1,10,0.5,1,12,1,3,1,1,11.999999999999998,0,-1.4483797529927546e-16,1,0.1681818181818181,0.9090909090909092,1.0,0.5
2083f5dd1eb949608d2eced18fb4b223,48.0,1546.0,399.0,11.0,70.0,11.0,37.0,0.5330963461967118,1.9696969696969695,0,2,0.2727272727272727,3,3,0.6931471805599453,0,2.0,0,5.670896456565078,1.066192692393423,3,1.5,3,4,1.5,0,18,4,6,0,3,5.318828854317948,1,-8.881784197001252e-16,3,0.0,0.9848484848484848,1.5,1.5
c1a78c2de6ee46948100a5e97b8808be,100000.0,100000.0,921.0,28.0,100000.0,129.0,54.0,0.0520215318127957,3.257575757575758,1,2,0.1666666666666666,7,1,0.4620981203732968,0,24.0,0,6.14786025239003,0.1040430636255909,5,2.5,1,5,0.5,6,11,0,9,1,4,59.089573472323934,0,6.454685365389528e-16,1,0.0,1.628787878787879,3.5,2.0
52631a2d021242ff8ac5c4f33150f4b8,27.0,814.0,279.0,10.0,57.0,9.0,23.0,0.9712599768194892,1.6515151515151516,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.685175080200216,1.94251995363898,4,2.0,4,4,2.0,0,24,9,12,0,2,3.4414962212751945,1,-2.220446049250313e-16,4,0.2083333333333333,0.8257575757575758,1.5,1.0
9eba9f3c00bd4b5892f4dee2880c7b69,34.0,100000.0,347.0,13.0,100000.0,26.0,23.0,1.5,1.5757575757575757,0,3,0.4242424242424242,2,3,1.5252918558759512,0,60480.0,0,12.000000000000009,2.9999999999999982,9,4.5,3,8,1.5,0,28,1,3,0,2,4.000000000000004,0,0.0,3,0.0902777777777777,0.7878787878787878,1.0,1.0
09fdc3988b2047cfb6b81daa322a8851,447.0,100000.0,1467.0,100000.0,100000.0,22.0,46.0,3.759402847953991,1.0757575757575757,0,10,0.9242424242424242,2,8,1.2506387837089237,0,10080.0,0,12.000000000000002,7.518805695907982,11,5.5,8,1,4.0,0,61,50,5,0,1,1.5959981525431433,0,-4.440892098500626e-16,8,0.9409511784511784,0.5378787878787878,1.0,0.5
3e723d864d694e74814399bc61dfb129,55.0,1478.0,436.0,19.0,50.0,17.0,49.0,0.7091372199757604,1.6666666666666667,0,4,0.4393939393939394,3,3,0.0,0,1.0,0,8.667446675694556,1.4182744399515193,7,3.5,3,4,1.5,0,29,14,12,0,2,6.111261989598314,0,-8.881784197001252e-16,3,0.4869047619047619,0.8333333333333334,1.5,1.0
b953d1e2cf3049f198a3cd2c9543b617,15.0,17.0,21.0,26.0,24.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
64477ee5ed614611b3ef616a17fc227d,38.0,912.0,335.0,10.0,72.0,14.0,32.0,0.6713584969339791,1.7272727272727273,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.633431240605029,1.3427169938679564,4,2.0,4,4,2.0,0,24,12,12,0,2,4.940304822906982,1,2.220446049250313e-16,4,0.3333333333333333,0.8636363636363636,1.5,1.0
126edc07f32b4af0b05dff53a4e01f24,100000.0,100000.0,130.0,17.0,100000.0,22.0,21.0,1.999999999999999,1.5,0,3,0.5,2,4,1.617343421306539,0,161280.0,0,11.999999999999996,3.999999999999996,9,4.5,4,3,2.0,0,33,1,3,0,2,3.000000000000002,0,1.7763568394002505e-15,4,0.1481481481481481,0.75,1.0,1.0
7abb11cd2c4042cbaffd5b47a216b787,100000.0,1757.0,391.0,14.0,155.0,14.0,33.0,0.6527321589199018,1.7878787878787878,0,3,0.3636363636363636,3,4,0.2310490601866484,1,4.0,0,7.187411742588933,1.3054643178398018,4,2.0,4,4,2.0,0,24,6,10,0,2,5.505636304546568,1,0.0,3,0.2083333333333333,0.8939393939393939,1.5,1.0
1f196d7389364a96a4a4189ea3dc275b,100000.0,1200.0,152.0,16.0,100000.0,25.0,24.0,1.9999999999999996,1.4848484848484849,0,3,0.5151515151515151,2,4,1.3862943611198906,0,4608.0,0,12.000000000000004,3.999999999999999,8,4.0,4,6,2.0,0,34,5,3,0,2,3.0000000000000018,0,4.488139427467282e-16,4,0.1571428571428571,0.7424242424242424,1.0,1.0
f5c177e751e9464c897754326db450a5,100000.0,100000.0,678.0,32.0,100000.0,18.0,37.0,1.1464425610991735,1.4545454545454546,0,6,0.5606060606060606,3,4,0.1155245300933242,0,2.0,0,11.166583681641642,2.2928851221983413,10,5.0,4,3,2.0,0,37,26,11,0,2,4.870101678245222,0,0.0,4,0.7672619047619048,0.7272727272727273,1.5,1.0
2de6187626a14aa08aee800bba7de719,100000.0,100000.0,720.0,28.0,100000.0,129.0,54.0,0.0520215318127957,3.257575757575758,1,2,0.1666666666666666,7,1,0.4620981203732968,0,24.0,0,6.14786025239003,0.1040430636255909,5,2.5,1,5,0.5,6,11,0,9,1,4,59.089573472323934,0,6.454685365389528e-16,1,0.0,1.628787878787879,3.5,2.0
2bd0269a54b14d358c8704be345be79b,37.0,750.0,563.0,13.0,188.0,14.0,27.0,0.9169470482754812,1.696969696969697,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.349074874756156,1.8338940965509605,4,2.0,4,5,2.0,0,24,4,12,0,2,4.007360560556742,1,-3.552713678800501e-15,4,0.125,0.8484848484848485,1.5,1.0
a1c88ac4a3a94f29a4bf2403b977d315,15.0,53.0,166.0,7.0,19.0,23.0,16.0,0.5,1.8333333333333333,1,2,0.1666666666666666,2,1,2.1980706667318395,0,39916800.0,0,12.0,0.9999999999999988,11,5.5,1,1,0.5,1,11,0,2,1,1,12.000000000000016,0,0.0,1,0.0,0.9166666666666666,1.0,0.5
662cefe02ac5469c815b58459a56f30a,168.0,100000.0,743.0,20.0,175.0,24.0,84.0,2.202717977155423,1.393939393939394,0,5,0.6060606060606061,2,5,0.0,0,1.0,0,10.790058674037637,4.405435954310846,9,4.5,5,2,2.5,0,40,17,12,0,2,2.4492601381434795,0,3.552713678800501e-15,5,0.5182539682539682,0.696969696969697,1.0,1.0
904d63c1fdb146c4976f187f9f6f1788,100000.0,100000.0,867.0,19.0,100000.0,25.0,67.0,1.4470994502586654,1.5303030303030305,0,4,0.4848484848484848,3,4,0.0,0,1.0,0,9.584966474355976,2.894198900517324,8,4.0,4,5,2.0,0,32,15,12,0,2,3.311785680190366,0,1.7763568394002505e-15,4,0.3811507936507937,0.7651515151515151,1.5,1.0
dd921dd5268e42e7940b1b7bc78f3481,130.0,100000.0,694.0,15.0,48.0,14.0,30.0,0.8470491219080882,1.7272727272727273,0,3,0.3636363636363636,3,3,0.0,0,1.0,0,7.473957890597364,1.6940982438161667,5,2.5,3,5,1.5,0,24,7,12,0,2,4.411761784110788,0,-8.881784197001252e-16,3,0.2333333333333333,0.8636363636363636,1.5,1.0
6abaeb3fd6d64d0eb26fa200bfd1f7f9,100000.0,100000.0,100000.0,43.0,100000.0,17.0,35.0,0.4470383246455409,1.7575757575757576,0,6,0.4848484848484848,4,3,0.3465735902799726,0,8.0,0,9.236067977499792,0.8940766492910799,8,4.0,3,2,1.5,0,32,21,9,0,2,10.330286541789388,0,1.4432899320127037e-15,2,0.7904761904761904,0.8787878787878788,2.0,1.0
486466c0fd594e749bc5686007d2fb41,100000.0,100000.0,100000.0,24.0,100000.0,27.0,41.0,0.0643459244390823,2.909090909090909,1,2,0.1666666666666666,6,1,0.6705991301808751,0,120.0,0,7.089798313654933,0.128691848878165,6,3.0,1,8,0.5,5,11,0,8,1,3,55.09127715125903,0,1.3767214609005402e-16,1,0.0,1.4545454545454546,3.0,1.5
0e060d8c27814280a32169eeeb370e4e,146.0,100000.0,919.0,18.0,109.0,18.0,83.0,0.4425462292616221,2.0454545454545454,0,3,0.2727272727272727,3,3,0.8086717106532695,0,4.0,0,5.302775637731991,0.8850924585232443,3,1.5,3,4,1.5,0,18,5,6,0,3,5.991210959564096,1,2.220446049250313e-16,3,0.25,1.0227272727272727,1.5,1.5
2bd721d028ef402ebff593dfa8642db1,105.0,100000.0,625.0,22.0,100000.0,22.0,36.0,0.6507306774477991,1.696969696969697,0,3,0.3636363636363636,3,3,0.1155245300933242,0,2.0,0,10.204405280347007,1.3014613548955978,9,4.5,3,5,1.5,0,24,7,11,0,2,7.840728610159615,0,9.411565908037368e-16,3,0.3439814814814814,0.8484848484848485,1.5,1.0
9aa11305e0da49f58e7fab109aaa3977,15.0,17.0,24.0,26.0,26.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
b0b3c20ba4e04e72ab31cd3fcf39c35a,100000.0,2526.0,1377.0,23.0,100000.0,23.0,68.0,0.2387105718721414,2.242424242424242,0,3,0.2727272727272727,4,2,0.1155245300933242,0,2.0,0,5.34851403716032,0.4774211437442809,3,1.5,3,4,1.5,0,18,6,11,1,3,11.20292661362548,1,6.106226635438361e-16,2,0.3333333333333334,1.121212121212121,2.0,1.5
6345bb8daa9e4f8db93e8185764768e7,15.0,14.0,23.0,26.0,21.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
c44a666c4fc948e0b68261bcfcdfaa62,25.0,850.0,268.0,15.0,100000.0,19.0,18.0,2.5,1.4242424242424243,0,4,0.5757575757575758,2,5,1.0171727204608478,0,960.0,0,12.000000000000004,4.999999999999998,9,4.5,5,6,2.5,0,38,3,5,0,2,2.4000000000000017,0,-2.0375117675741374e-16,5,0.2513888888888888,0.7121212121212122,1.0,1.0
5930e8292cff484cb5db28ebf27b6183,100000.0,100000.0,836.0,20.0,100000.0,100000.0,63.0,0.0443170646113499,3.590909090909091,1,2,0.1666666666666666,8,1,0.2746530721670274,0,6.0,0,5.284480070933815,0.0886341292226998,4,2.0,1,7,0.5,7,11,0,10,1,4,59.62127813831356,0,-7.11264775737882e-17,1,0.0,1.7954545454545454,4.0,2.0
3f7d4bba90f0474db619e49d2b9f560d,100000.0,100000.0,712.0,113.0,100000.0,17.0,36.0,0.6906784837961855,1.4393939393939394,0,8,0.5909090909090909,3,2,0.4620981203732968,0,24.0,0,11.120706603979755,1.3813569675923667,10,5.0,2,2,1.0,0,39,28,9,0,2,8.050566844689369,0,-4.440892098500626e-16,2,0.8566137566137567,0.7196969696969697,1.5,1.0
de86aacc5ca746d29b5be3ee018f1631,47.0,100000.0,879.0,26.0,213.0,21.0,40.0,0.1155366330246992,2.333333333333333,1,2,0.1666666666666666,4,1,1.0114042647073518,0,1440.0,0,8.115857043582114,0.2310732660493984,7,3.5,1,8,0.5,3,11,0,6,1,2,35.12244052432756,0,-5.037283832354846e-16,1,0.0,1.1666666666666667,2.0,1.0
5dce271c5d6048bf8f2b20d55c219967,47.0,927.0,295.0,13.0,100000.0,14.0,28.0,0.926123149457636,1.7121212121212122,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.160389153242271,1.85224629891528,4,2.0,4,4,2.0,0,24,5,12,0,2,3.8657867247112696,1,0.0,4,0.1666666666666666,0.8560606060606061,1.5,1.0
216772fd8cfe499fb864961afa45bb0c,156.0,1225.0,701.0,11.0,100.0,11.0,34.0,0.466781779859735,2.090909090909091,0,3,0.2727272727272727,4,3,1.1552453009332422,0,4.0,0,5.636404937210495,0.9335635597194696,3,1.5,3,4,1.5,0,18,2,4,1,3,6.037516008984114,1,-6.661338147750939e-16,3,0.1666666666666666,1.0454545454545454,2.0,1.5
aa7b9538090640488331a4d16926611d,186.0,100000.0,359.0,19.0,100000.0,16.0,44.0,0.7066747942850362,1.7575757575757576,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,8.610619216757058,1.4133495885700729,7,3.5,2,5,1.0,0,24,10,12,0,2,6.092349186918909,0,-1.812352351526769e-15,2,0.3476190476190476,0.8787878787878788,1.5,1.0
fdcc416e84c340cb96fa548b09209912,227.0,2131.0,1101.0,135.0,361.0,33.0,49.0,0.1218881968088064,2.212121212121212,1,2,0.1666666666666666,4,1,1.3862943611198906,0,40320.0,0,10.01426169866177,0.2437763936176122,9,4.5,1,10,0.5,3,11,0,5,1,2,41.079702386483504,0,-2.7088808141837856e-16,1,0.0,1.106060606060606,2.0,1.0
da8648385eba4f7eb677e30053ff8b74,100000.0,100000.0,1114.0,18.0,100000.0,100.0,100000.0,0.0395061527180126,3.878787878787879,1,2,0.1666666666666666,9,1,0.1155245300933242,0,2.0,0,4.644364326200698,0.0790123054360236,3,1.5,1,6,0.5,8,11,0,11,1,5,58.78026594175567,0,-6.851652006930805e-16,1,0.0,1.9393939393939397,4.5,2.5
51cf038c7f264e06aaade5568fd7e3f6,100000.0,100000.0,782.0,15.0,100000.0,29.0,44.0,0.0680396337170612,2.893939393939394,1,2,0.1666666666666666,6,1,0.5776226504666211,0,48.0,0,6.3334477646317335,0.1360792674341224,5,2.5,1,7,0.5,5,11,0,8,1,3,46.542341710487456,0,-4.106984183641788e-17,1,0.0,1.446969696969697,3.0,1.5
908ec117c86a48adbb57e618db5a7296,106.0,1864.0,382.0,28.0,191.0,12.0,31.0,0.5833895425547129,1.6515151515151516,0,5,0.4393939393939394,3,3,0.5057021323536758,0,24.0,0,9.21126658920238,1.1667790851094266,8,4.0,3,3,1.5,0,29,18,8,0,2,7.894610648028972,0,8.881784197001252e-16,2,0.8113095238095238,0.8257575757575758,1.5,1.0
bd4713428a96435bbe05b59efe5b3984,126.0,100000.0,602.0,24.0,100000.0,19.0,53.0,1.8373715559820056,1.4090909090909092,0,5,0.5909090909090909,2,5,0.0,0,1.0,0,10.594091786179412,3.6747431119640153,9,4.5,5,3,2.5,0,39,22,12,0,2,2.882947586645658,0,0.0,5,0.5728174603174602,0.7045454545454546,1.0,1.0
abc162e028554dcebeea65f26c02dad1,15.0,13.0,14.0,26.0,39.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
dd33e31c4e674eb48cdf699c2840435e,28.0,141.0,368.0,12.0,57.0,19.0,26.0,0.9999999999999996,1.696969696969697,1,2,0.303030303030303,2,2,2.0343454409216952,1,7257600.0,0,11.999999999999996,1.9999999999999976,10,5.0,2,10,1.0,0,20,0,2,1,2,6.000000000000004,0,3.9971823594109335e-16,2,0.0,0.8484848484848485,1.0,1.0
1500aba3e73c4b9a87473db9b56e0f79,21.0,550.0,178.0,6.0,38.0,9.0,22.0,0.9281844787823572,1.696969696969697,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.745100280882692,1.8563689575647169,4,2.0,4,4,2.0,0,24,9,12,0,2,3.633491205181147,1,-4.440892098500626e-16,4,0.25,0.8484848484848485,1.5,1.0
e21692d616c446158937a44fb13182c9,137.0,100000.0,1379.0,23.0,100000.0,15.0,40.0,0.6318117976033165,1.7727272727272727,0,4,0.3636363636363636,3,2,0.0,0,1.0,0,7.911897017720562,1.2636235952066313,6,3.0,2,4,1.0,0,24,8,12,0,2,6.261276734411394,0,-8.881784197001252e-16,2,0.3333333333333333,0.8863636363636364,1.5,1.0
66251dd1d9954b12bedb8649f6d2c02d,100000.0,100000.0,793.0,20.0,100000.0,100000.0,63.0,0.0443170646113499,3.590909090909091,1,2,0.1666666666666666,8,1,0.2746530721670274,0,6.0,0,5.284480070933815,0.0886341292226998,4,2.0,1,7,0.5,7,11,0,10,1,4,59.62127813831356,0,-7.11264775737882e-17,1,0.0,1.7954545454545454,4.0,2.0
507b77a330764b8885e60cf59234003b,62.0,978.0,438.0,7.0,19.0,9.0,22.0,0.7987671783700472,1.696969696969697,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.7374950503898114,1.597534356740098,4,2.0,4,4,2.0,0,24,8,12,0,2,4.217433585677764,1,1.5543122344752194e-15,4,0.25,0.8484848484848485,1.5,1.0
ce16afc78701480c82fa717981db3f46,38.0,1287.0,281.0,13.0,100000.0,14.0,24.0,0.7230213782358309,1.7424242424242424,0,3,0.3636363636363636,3,4,0.3465735902799726,1,4.0,0,7.0643188832962025,1.446042756471663,4,2.0,4,5,2.0,0,24,6,9,0,2,4.88527662939449,1,8.881784197001252e-16,3,0.2499999999999999,0.8712121212121212,1.5,1.0
ad8613afa62a431ebf28ae6b9d4dedeb,21.0,544.0,187.0,14.0,100000.0,22.0,23.0,1.4999999999999996,1.5909090909090908,1,2,0.4090909090909091,2,3,1.922571505169192,0,2177280.0,0,12.0,2.999999999999998,9,4.5,3,9,1.5,0,27,0,2,0,2,4.000000000000003,0,-2.664535259100376e-15,3,0.0,0.7954545454545454,1.0,1.0
f4cce756283d4ed19ffb8c496d95d799,52.0,635.0,295.0,115.0,100000.0,22.0,25.0,5.000000000000002,1.0303030303030305,0,10,0.9696969696969696,2,10,1.8483924814931876,0,322560.0,0,12.000000000000009,9.999999999999996,11,5.5,10,1,5.0,0,64,53,2,0,1,1.200000000000001,0,1.7763568394002505e-15,10,0.9683501683501682,0.5151515151515151,1.0,0.5
ec0ea443991c4eec95d62bd8b1543fb0,21.0,342.0,163.0,14.0,120.0,22.0,23.0,1.4999999999999996,1.5909090909090908,1,2,0.4090909090909091,2,3,1.922571505169192,0,2177280.0,0,12.0,2.999999999999998,9,4.5,3,9,1.5,0,27,0,2,0,2,4.000000000000003,0,-2.664535259100376e-15,3,0.0,0.7954545454545454,1.0,1.0
5c2128881e8242139e08b9f0b6950ba0,132.0,100000.0,485.0,20.0,100000.0,14.0,31.0,1.6136084475232986,1.4393939393939394,0,5,0.5606060606060606,2,5,0.0,0,1.0,0,10.07375390034262,3.2272168950465963,8,4.0,5,3,2.5,0,37,21,12,0,2,3.121498872853778,0,0.0,5,0.5496031746031745,0.7196969696969697,1.0,1.0
99376bae88e74f1c906863e02c3b7710,26.0,759.0,273.0,14.0,101.0,12.0,26.0,0.5807524623750786,1.7727272727272727,0,3,0.3636363636363636,3,2,0.1155245300933242,0,2.0,0,8.52427603080298,1.161504924750154,6,3.0,2,4,1.0,0,24,7,11,0,2,7.338992585534322,0,-1.2212453270876722e-15,2,0.3611111111111111,0.8863636363636364,1.5,1.0
5f272fda323b4b1591f1d9c1a2a5018b,68.0,1282.0,525.0,9.0,83.0,9.0,43.0,0.4546406001619825,2.0303030303030303,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.708155999884428,0.9092812003239624,3,1.5,3,4,1.5,0,18,2,12,0,3,6.277657558355657,1,0.0,3,0.0833333333333333,1.0151515151515151,2.0,1.5
2a42ecbcbc5c49f48333e2897688840b,23.0,497.0,377.0,8.0,37.0,9.0,22.0,0.8633315979294874,1.696969696969697,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,6.820285649032436,1.7266631958589722,4,2.0,4,4,2.0,0,24,8,12,0,2,3.949980323545098,1,6.661338147750939e-16,4,0.25,0.8484848484848485,1.5,1.0
47aba352e79d4b909b88f97db9bbfaa6,15.0,20.0,12.0,26.0,22.0,20.0,9.0,5.999999999999998,1.0,0,12,1.0,1,11,2.4849066497880004,0,479001600.0,1,12.000000000000009,11.999999999999996,11,5.5,11,1,5.5,0,66,55,1,0,1,1.000000000000001,1,1.7763568394002505e-15,11,1.0,0.5,0.5,0.5
3596761e25ea4b91ba843b3d8002348d,100000.0,100000.0,826.0,24.0,100000.0,27.0,41.0,0.0643459244390823,2.909090909090909,1,2,0.1666666666666666,6,1,0.6705991301808751,0,120.0,0,7.089798313654933,0.128691848878165,6,3.0,1,8,0.5,5,11,0,8,1,3,55.09127715125903,0,1.3767214609005402e-16,1,0.0,1.4545454545454546,3.0,1.5
f5fb91068af143ce9b752fa0d5fc2abd,100000.0,100000.0,987.0,20.0,100000.0,100000.0,63.0,0.0443170646113499,3.590909090909091,1,2,0.1666666666666666,8,1,0.2746530721670274,0,6.0,0,5.284480070933815,0.0886341292226998,4,2.0,1,7,0.5,7,11,0,10,1,4,59.62127813831356,0,-7.11264775737882e-17,1,0.0,1.7954545454545454,4.0,2.0
a2810dd8acbc4e2d9b74f3a2a85a968a,100000.0,100000.0,731.0,20.0,100000.0,100000.0,63.0,0.0443170646113499,3.590909090909091,1,2,0.1666666666666666,8,1,0.2746530721670274,0,6.0,0,5.284480070933815,0.0886341292226998,4,2.0,1,7,0.5,7,11,0,10,1,4,59.62127813831356,0,-7.11264775737882e-17,1,0.0,1.7954545454545454,4.0,2.0
d8998242742d477bbccae1a0ed4a714f,181.0,1423.0,431.0,13.0,96.0,13.0,25.0,0.6200879983368328,1.7424242424242424,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.326341941822429,1.2401759966736647,6,3.0,2,5,1.0,0,24,10,12,0,2,5.907501807382792,0,-2.220446049250313e-16,2,0.3583333333333333,0.8712121212121212,1.5,1.0
7a5dd2d147dd4767970c72629d46953f,98.0,100000.0,777.0,18.0,100000.0,14.0,36.0,0.6482633600248493,1.7424242424242424,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,8.453928456394912,1.2965267200497006,7,3.5,2,3,1.0,0,24,9,12,0,2,6.520442907702544,0,1.9512110609705894e-15,2,0.5325396825396825,0.8712121212121212,1.5,1.0
9b08e2beb2c948f5b73143045a3cce53,234.0,100000.0,100000.0,100000.0,100000.0,40.0,75.0,0.0613488645773177,2.893939393939394,1,2,0.1666666666666666,6,1,0.8958797346140276,0,720.0,0,8.024922341666793,0.1226977291546359,7,3.5,1,9,0.5,5,11,0,7,1,3,65.40400052190844,0,-9.262157462131811e-17,1,0.0,1.446969696969697,3.0,1.5
84ce777f3d3c445aaa7f6802a2f33faa,66.0,100000.0,649.0,16.0,100000.0,12.0,35.0,0.4474695450267861,1.8333333333333333,0,3,0.3636363636363636,4,2,0.0,0,1.0,0,7.687928037755304,0.8949390900535708,6,3.0,2,3,1.0,0,24,10,12,0,2,8.590448359223092,0,1.1102230246251563e-16,2,0.4777777777777777,0.9166666666666666,2.0,1.0
21d5210d144542598ea2ee627df26532,90.0,1636.0,731.0,25.0,199.0,19.0,29.0,1.2978200957149968,1.4696969696969695,0,4,0.5303030303030303,2,3,0.0,0,1.0,0,9.92354274102225,2.595640191429991,8,4.0,3,5,1.5,0,35,19,12,0,2,3.823158068590072,0,4.440892098500626e-16,3,0.5126984126984127,0.7348484848484849,1.0,1.0
7f2cdc7b99a04622980d580cefb0ee1f,201.0,100000.0,1675.0,25.0,100000.0,19.0,36.0,1.6014759710384503,1.4696969696969695,0,5,0.5454545454545454,3,4,0.0,0,1.0,0,10.344451360466962,3.2029519420769064,9,4.5,4,4,2.0,0,36,18,12,0,2,3.229661745645568,0,0.0,4,0.484920634920635,0.7348484848484849,1.5,1.0
230f2d2d2e9d4818b13eac4e844cbe47,234.0,100000.0,100000.0,100000.0,100000.0,40.0,75.0,0.0613488645773177,2.893939393939394,1,2,0.1666666666666666,6,1,0.8958797346140276,0,720.0,0,8.024922341666793,0.1226977291546359,7,3.5,1,9,0.5,5,11,0,7,1,3,65.40400052190844,0,-9.262157462131811e-17,1,0.0,1.446969696969697,3.0,1.5
573b4bf877044e9789722b4d2499f647,109.0,100000.0,1443.0,21.0,100000.0,18.0,51.0,0.6558271897566115,1.7424242424242424,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.005002762687794,1.3116543795132232,5,2.5,2,4,1.0,0,24,8,12,0,2,5.340585806824712,0,-2.220446049250313e-16,2,0.3694444444444444,0.8712121212121212,1.5,1.0
80d0d0861f814181a5c6d338d7c75b62,100000.0,100000.0,1291.0,16.0,213.0,32.0,63.0,0.0484263920563611,3.5,1,2,0.1666666666666666,8,1,0.1155245300933242,0,2.0,0,4.8532049061178535,0.096852784112723,3,1.5,1,7,0.5,7,11,0,11,1,4,50.1090903124623,0,8.634609908138995e-17,1,0.0,1.75,4.0,2.0
d8a8b4005795469eaef66d510de1e972,132.0,100000.0,1224.0,11.0,100000.0,21.0,41.0,0.0598941020092773,3.1818181818181817,1,2,0.1666666666666666,7,1,0.1155245300933242,0,2.0,0,4.969010282892163,0.1197882040185542,3,1.5,1,6,0.5,6,11,0,11,1,4,41.48163271671142,0,-7.509704240743353e-17,1,0.0,1.5909090909090908,3.5,2.0
a6a8680a181a4f3cb3cece9158784647,40.0,1040.0,323.0,10.0,89.0,12.0,27.0,0.6080289771588037,1.7878787878787878,0,3,0.3636363636363636,3,4,0.1155245300933242,1,2.0,0,6.789333280042508,1.21605795431761,4,2.0,4,4,2.0,0,24,8,11,0,2,5.5830672016387055,1,1.7763568394002505e-15,3,0.3333333333333333,0.8939393939393939,1.5,1.0
100b5ae866dd4b8ca3df000497629fdd,40.0,100000.0,807.0,15.0,154.0,15.0,32.0,0.6790828336463542,1.7272727272727273,0,3,0.3636363636363636,3,2,0.0,0,1.0,0,7.605487473143298,1.358165667292707,5,2.5,2,5,1.0,0,24,9,12,0,2,5.599823096915459,0,0.0,2,0.2888888888888888,0.8636363636363636,1.5,1.0
57410832d1b14e56b651a626dbad9486,123.0,100000.0,835.0,22.0,100000.0,22.0,73.0,0.3647012822957783,2.106060606060606,0,3,0.2727272727272727,4,3,0.0,0,1.0,0,5.3386609494184105,0.7294025645915552,3,1.5,3,4,1.5,0,18,5,12,1,3,7.319224264597849,1,1.4432899320127037e-15,3,0.25,1.053030303030303,2.0,1.5
f9f3ebde34c245b5b27bf5f0cba76954,100000.0,1943.0,440.0,14.0,100000.0,14.0,34.0,0.7756333948451316,1.7272727272727273,0,3,0.3636363636363636,3,4,0.0,1,1.0,0,7.1884234576142925,1.5512667896902606,4,2.0,4,4,2.0,0,24,8,12,0,2,4.633905338133098,1,1.3322676295501878e-15,4,0.1666666666666666,0.8636363636363636,1.5,1.0
c23ae2f0754f4bb8b93f38208f596814,46.0,1106.0,480.0,13.0,42.0,14.0,31.0,0.5518475517892935,1.818181818181818,0,4,0.3636363636363636,4,2,0.0,0,1.0,0,7.863936272382069,1.1036951035785827,6,3.0,2,4,1.0,0,24,8,12,0,2,7.125098450545186,0,8.881784197001252e-16,2,0.3138888888888889,0.9090909090909092,2.0,1.0
