method,num_evals,function_value,variables,approximation_ratio,new_method
COBYLA,899,-12.396617125120986,"[ 6.54589993e-01  2.43839728e+00 -1.22134896e+00  2.22416793e+00
  2.43949016e+00  1.93630531e+00  2.08991273e+00  2.25939003e+00
  2.28083594e+00  2.98200274e+00  2.61061117e+00  3.33590000e+00
  2.96427485e+00  4.27302809e+00  4.05467570e+00  5.72349695e-01
  1.58383958e+00  1.42779777e-01  1.13688294e-02  5.71778246e-02
 -1.81295253e-03 -6.67287041e-03 -3.90636377e-01  4.02364758e-03
  5.26737592e-05 -3.98260606e-03 -3.22958745e-01  1.53874531e-02
 -2.76924089e-02 -2.19275778e-01]",0.9535859327016143,COBYLA
COBYLA,900,-12.395381711439327,"[ 6.47797451e-01  2.43738471e+00 -1.21868029e+00  2.22152020e+00
  2.44105314e+00  1.93813535e+00  2.09016213e+00  2.25643542e+00
  2.27932859e+00  2.98456392e+00  2.61383990e+00  3.33516197e+00
  2.96337978e+00  4.26697740e+00  4.05551235e+00  5.73188684e-01
  1.58215042e+00  1.43192663e-01  7.18291703e-03  5.70702024e-02
 -4.54284485e-03 -9.46213625e-03 -3.90361519e-01  2.78449593e-03
 -1.79005017e-03 -6.14997811e-04 -3.26002572e-01  1.46531712e-02
 -3.44355069e-02 -2.17781389e-01]",0.9534909008799483,COBYLA
COBYLA,901,-12.398426026076265,"[ 6.55389757e-01  2.43942253e+00 -1.22252749e+00  2.22369273e+00
  2.43994553e+00  1.93682506e+00  2.08920040e+00  2.25897049e+00
  2.28162668e+00  2.98139124e+00  2.61457495e+00  3.33554189e+00
  2.96598523e+00  4.27330729e+00  4.05243266e+00  5.72779925e-01
  1.58441772e+00  1.41811511e-01  9.49021475e-03  5.45934991e-02
 -2.01643025e-03 -7.61752449e-03 -3.92927136e-01  3.46867236e-03
  1.70831453e-03 -6.33378334e-03 -3.23966951e-01  1.72786648e-02
 -2.74219630e-02 -2.18497657e-01]",0.9537250789289435,COBYLA
COBYLA,902,-12.39294494991113,"[ 6.54148813e-01  2.43939940e+00 -1.22570214e+00  2.22498557e+00
  2.44052865e+00  1.92970233e+00  2.09032573e+00  2.25275338e+00
  2.28620757e+00  2.97930024e+00  2.61516399e+00  3.33336693e+00
  2.96399417e+00  4.27433087e+00  4.05269292e+00  5.70696563e-01
  1.59055220e+00  1.42002395e-01  8.03929771e-03  5.58450229e-02
 -4.84910554e-03 -8.93410205e-03 -3.93133361e-01 -1.65489927e-03
 -8.84001048e-04 -8.60378010e-03 -3.21685264e-01  1.51545698e-02
 -2.79854454e-02 -2.19337072e-01]",0.9533034576854715,COBYLA
COBYLA,903,-12.39869880785635,"[ 6.54909935e-01  2.43946986e+00 -1.22546125e+00  2.22324829e+00
  2.44013459e+00  1.93818169e+00  2.08912064e+00  2.25702136e+00
  2.27956056e+00  2.97987028e+00  2.61474298e+00  3.33382204e+00
  2.96349624e+00  4.27197324e+00  4.05218239e+00  5.70781367e-01
  1.58278397e+00  1.41785942e-01  1.08553340e-02  5.28864886e-02
 -9.06911724e-04 -7.02904230e-03 -3.93454793e-01  4.50174954e-03
  4.14261369e-04 -7.50922455e-03 -3.25462176e-01  1.48796542e-02
 -2.57337466e-02 -2.17827481e-01]",0.9537460621427962,COBYLA
COBYLA,904,-12.396127382285144,"[ 6.57361494e-01  2.44513588e+00 -1.22394347e+00  2.21988934e+00
  2.44317625e+00  1.93683114e+00  2.08540543e+00  2.25872335e+00
  2.27733851e+00  2.98081705e+00  2.61370480e+00  3.33582073e+00
  2.96346351e+00  4.26840641e+00  4.05564502e+00  5.69166520e-01
  1.58678187e+00  1.49550207e-01  1.19410668e-02  4.80551690e-02
  2.24849030e-03 -8.23186346e-03 -3.95841519e-01  3.17139306e-03
  7.19368231e-04 -7.22902195e-03 -3.23199504e-01  1.47038385e-02
 -2.62149173e-02 -2.16719769e-01]",0.9535482601757803,COBYLA
COBYLA,905,-12.398749359407905,"[ 6.55654455e-01  2.44115750e+00 -1.22114034e+00  2.22314247e+00
  2.43822576e+00  1.93706450e+00  2.08900456e+00  2.25674863e+00
  2.27987987e+00  2.97852027e+00  2.61446369e+00  3.32968551e+00
  2.96417084e+00  4.27165591e+00  4.05272011e+00  5.70299262e-01
  1.58144629e+00  1.42095530e-01  1.00632450e-02  5.33497638e-02
 -8.67557511e-04 -8.74207913e-03 -3.93104819e-01  5.92616394e-03
  7.97365792e-04 -9.58670842e-03 -3.25705010e-01  1.37541813e-02
 -2.53378044e-02 -2.17972383e-01]",0.953749950723685,COBYLA
COBYLA,906,-12.398461761158153,"[ 6.55644903e-01  2.44583305e+00 -1.22438454e+00  2.22033343e+00
  2.43293915e+00  1.93840083e+00  2.08642367e+00  2.26131533e+00
  2.28382470e+00  2.97696068e+00  2.61657498e+00  3.33000515e+00
  2.96045824e+00  4.26896151e+00  4.05177360e+00  5.72788054e-01
  1.58142791e+00  1.42834068e-01  1.35826472e-02  5.63372212e-02
 -6.38213397e-03 -9.59653663e-03 -3.93818627e-01  9.28848767e-03
 -3.24288783e-03 -1.00382007e-02 -3.26838102e-01  1.73965614e-02
 -2.53031380e-02 -2.18162001e-01]",0.9537278277813963,COBYLA
COBYLA,907,-12.397502279896258,"[ 6.57010639e-01  2.44252786e+00 -1.22029015e+00  2.22246728e+00
  2.43803904e+00  1.93889338e+00  2.08769028e+00  2.25605383e+00
  2.28288641e+00  2.97929319e+00  2.61224380e+00  3.33119847e+00
  2.96434181e+00  4.27181529e+00  4.05171507e+00  5.70094967e-01
  1.58061004e+00  1.41339581e-01  9.83188501e-03  5.22682571e-02
 -8.06669629e-04 -6.42849897e-03 -3.91411719e-01  3.94119733e-03
 -6.15520061e-05 -1.19137325e-02 -3.27511269e-01  1.19515689e-02
 -2.74778410e-02 -2.17142918e-01]",0.9536540215304814,COBYLA
COBYLA,908,-12.39619144971524,"[ 6.52413109e-01  2.44435249e+00 -1.22152371e+00  2.22158513e+00
  2.43525418e+00  1.93555843e+00  2.09546833e+00  2.25975344e+00
  2.27802743e+00  2.98114846e+00  2.61134007e+00  3.32731117e+00
  2.96532751e+00  4.27324026e+00  4.04964402e+00  5.69125820e-01
  1.58093060e+00  1.40198504e-01  9.60742741e-03  5.10820831e-02
  3.78331262e-03 -6.85227994e-03 -3.98474997e-01  4.53931542e-03
 -2.77729925e-03 -9.63127563e-03 -3.28169648e-01  1.77992116e-02
 -2.69750408e-02 -2.21902917e-01]",0.9535531884396338,COBYLA
COBYLA,909,-12.397386887314514,"[ 6.56446049e-01  2.44476560e+00 -1.22155193e+00  2.22411733e+00
  2.44102071e+00  1.93655135e+00  2.08944615e+00  2.25503789e+00
  2.27935170e+00  2.97886578e+00  2.61455655e+00  3.33020963e+00
  2.96226833e+00  4.27126603e+00  4.05144528e+00  5.71252512e-01
  1.58085577e+00  1.41838306e-01  7.58843838e-03  5.41667026e-02
 -3.84233172e-04 -7.81166006e-03 -3.90927794e-01  8.40426663e-03
  1.09995806e-03 -9.47134978e-03 -3.25240024e-01  1.48354958e-02
 -2.53965804e-02 -2.20693813e-01]",0.9536451451780396,COBYLA
COBYLA,910,-12.391764692766145,"[ 6.54877122e-01  2.44506362e+00 -1.22014293e+00  2.22098530e+00
  2.43627585e+00  1.94164791e+00  2.09387858e+00  2.25445344e+00
  2.27924422e+00  2.97889287e+00  2.61528148e+00  3.32870875e+00
  2.96384043e+00  4.27241934e+00  4.05651644e+00  5.71824404e-01
  1.58039255e+00  1.40560815e-01  9.38618629e-03  5.27891780e-02
 -5.75929290e-03 -3.45422473e-03 -3.95637105e-01  4.22833560e-03
  6.22935385e-03 -7.78797218e-03 -3.22070686e-01  1.39006247e-02
 -2.08976129e-02 -2.13719165e-01]",0.9532126686743189,COBYLA
COBYLA,911,-12.399823581320202,"[ 6.54308632e-01  2.44275902e+00 -1.22197791e+00  2.22157797e+00
  2.43886762e+00  1.93620047e+00  2.08750403e+00  2.25711312e+00
  2.27993822e+00  2.98023592e+00  2.61401628e+00  3.32918908e+00
  2.96506542e+00  4.27252281e+00  4.05092188e+00  5.70915817e-01
  1.58123019e+00  1.43102623e-01  9.87132553e-03  5.62102309e-02
 -5.66654437e-04 -9.62605266e-03 -3.93172864e-01  4.10892193e-03
  2.51697400e-03 -8.19341621e-03 -3.28765270e-01  1.17515250e-02
 -2.22278939e-02 -2.18028997e-01]",0.9538325831784771,COBYLA
COBYLA,912,-12.39331263852568,"[ 6.49917770e-01  2.43801652e+00 -1.21921779e+00  2.22418389e+00
  2.44295511e+00  1.93582072e+00  2.08639505e+00  2.26168836e+00
  2.28204187e+00  2.97980146e+00  2.61356314e+00  3.33055396e+00
  2.96295251e+00  4.27301933e+00  4.04732101e+00  5.67509206e-01
  1.58030431e+00  1.45835256e-01  8.50486808e-03  5.60407336e-02
 -2.01079524e-04 -1.06668273e-02 -3.92525020e-01  7.42451991e-03
  3.03380684e-03 -1.18968172e-02 -3.32033439e-01  1.61094898e-02
 -1.77323561e-02 -2.12903912e-01]",0.9533317414250523,COBYLA
COBYLA,913,-12.39521042704694,"[ 6.54947991e-01  2.44351845e+00 -1.22068610e+00  2.22199413e+00
  2.43994962e+00  1.93760254e+00  2.08929353e+00  2.25804423e+00
  2.27805381e+00  2.97920837e+00  2.61579754e+00  3.33210372e+00
  2.96495162e+00  4.27277799e+00  4.05148109e+00  5.70610616e-01
  1.58061029e+00  1.43200389e-01  9.37094579e-03  5.95110534e-02
 -5.33560792e-04 -1.06518529e-02 -3.94866606e-01  2.36197453e-03
  2.70901771e-04 -1.10046133e-02 -3.28371189e-01  1.02468410e-02
 -2.17766272e-02 -2.18427536e-01]",0.953477725157457,COBYLA
COBYLA,914,-12.39528681463111,"[ 6.54307996e-01  2.44208160e+00 -1.22332385e+00  2.22750896e+00
  2.43550653e+00  1.94144485e+00  2.08250699e+00  2.25625090e+00
  2.28524486e+00  2.98116593e+00  2.61549110e+00  3.32736777e+00
  2.96467050e+00  4.27199367e+00  4.05236354e+00  5.70799379e-01
  1.58169492e+00  1.43259393e-01  7.40988193e-03  5.75491175e-02
  5.76247746e-03 -1.07651401e-02 -3.98077343e-01  5.64910906e-03
  3.72969407e-03 -3.85547558e-03 -3.28388343e-01  1.01043903e-02
 -2.25526677e-02 -2.20480797e-01]",0.9534836011254699,COBYLA
COBYLA,915,-12.403131455299855,"[ 6.53704083e-01  2.44005683e+00 -1.21957604e+00  2.22285356e+00
  2.43821889e+00  1.93614887e+00  2.08704750e+00  2.25718994e+00
  2.27866224e+00  2.97868835e+00  2.61484775e+00  3.32749647e+00
  2.96441465e+00  4.27190861e+00  4.05211781e+00  5.72797072e-01
  1.58112285e+00  1.42707344e-01  1.24647019e-02  5.41163500e-02
 -2.51878414e-05 -1.28386936e-02 -3.92647838e-01  2.81506545e-03
  3.35487973e-03 -9.69994400e-03 -3.27149621e-01  1.20550740e-02
 -2.19696933e-02 -2.19578802e-01]",0.9540870350230658,COBYLA
COBYLA,916,-12.404379166506576,"[ 6.50773048e-01  2.44382862e+00 -1.22180903e+00  2.22170806e+00
  2.44001118e+00  1.93866752e+00  2.08537420e+00  2.25689881e+00
  2.27988762e+00  2.98162862e+00  2.61297019e+00  3.32936736e+00
  2.96044780e+00  4.27178178e+00  4.04819807e+00  5.79641009e-01
  1.58022705e+00  1.40889854e-01  1.60215945e-02  5.17696053e-02
  2.87183368e-04 -1.21676768e-02 -3.89470044e-01 -2.62730618e-03
  5.99047611e-03 -1.00140828e-02 -3.29645093e-01  1.36546944e-02
 -1.97202900e-02 -2.24481359e-01]",0.9541830128081982,COBYLA
COBYLA,917,-12.403145933297463,"[ 6.50507484e-01  2.44225611e+00 -1.22017543e+00  2.21880348e+00
  2.44079607e+00  1.94027081e+00  2.08333416e+00  2.25640673e+00
  2.27942576e+00  2.98388055e+00  2.61488664e+00  3.32729909e+00
  2.95978827e+00  4.27399524e+00  4.04691476e+00  5.79373050e-01
  1.58174372e+00  1.41180306e-01  1.61925901e-02  5.23648012e-02
  4.89620358e-04 -1.00019704e-02 -3.89322266e-01 -2.11305837e-03
  3.75995223e-03 -1.05094308e-02 -3.27448824e-01  1.37067083e-02
 -1.90906047e-02 -2.25612258e-01]",0.9540881487151894,COBYLA
COBYLA,918,-12.398608735547928,"[ 6.54992498e-01  2.44161012e+00 -1.22144472e+00  2.21853864e+00
  2.43943657e+00  1.93470579e+00  2.08213317e+00  2.25586442e+00
  2.27644731e+00  2.97813481e+00  2.61488677e+00  3.32906009e+00
  2.96320494e+00  4.27233525e+00  4.04414615e+00  5.80565710e-01
  1.57889379e+00  1.36611125e-01  2.24094166e-02  4.98624488e-02
  3.62569349e-04 -1.41893053e-02 -3.88319650e-01 -9.21064239e-04
  9.66438211e-03 -5.33946691e-03 -3.32725186e-01  1.35567375e-02
 -2.32236569e-02 -2.25301325e-01]",0.9537391335036868,COBYLA
COBYLA,919,-12.404322430264449,"[ 6.49601034e-01  2.44303820e+00 -1.22177784e+00  2.21823359e+00
  2.44162178e+00  1.93842719e+00  2.08731248e+00  2.25654012e+00
  2.28344450e+00  2.98024513e+00  2.61276038e+00  3.33038749e+00
  2.96191733e+00  4.26949178e+00  4.04855807e+00  5.80447977e-01
  1.58083911e+00  1.39393064e-01  1.65982144e-02  5.19874849e-02
  2.39763110e-03 -1.26746977e-02 -3.89739775e-01 -7.79061388e-04
  6.04868798e-03 -1.03220138e-02 -3.28487248e-01  1.24184903e-02
 -1.83656627e-02 -2.25252828e-01]",0.9541786484818806,COBYLA
COBYLA,920,-12.398394503617615,"[ 6.48499972e-01  2.44341423e+00 -1.22526944e+00  2.22344235e+00
  2.43956759e+00  1.93098483e+00  2.08571115e+00  2.25140946e+00
  2.28441511e+00  2.97969384e+00  2.61296866e+00  3.32585670e+00
  2.95779428e+00  4.27265792e+00  4.04794607e+00  5.78367863e-01
  1.58622269e+00  1.41261748e-01  1.59345179e-02  5.13859337e-02
 -2.83872993e-03 -1.42808239e-02 -3.89348508e-01 -8.02526436e-03
  4.47305901e-03 -1.17064808e-02 -3.28178577e-01  1.29668945e-02
 -1.98544895e-02 -2.25405768e-01]",0.9537226541244319,COBYLA
COBYLA,921,-12.40152030065547,"[ 6.49306540e-01  2.44435295e+00 -1.22299177e+00  2.22214617e+00
  2.44174991e+00  1.93857220e+00  2.08409016e+00  2.25802889e+00
  2.28056235e+00  2.98212092e+00  2.61203746e+00  3.32874063e+00
  2.96192583e+00  4.27130213e+00  4.04684976e+00  5.77138450e-01
  1.57685643e+00  1.41011712e-01  1.70440542e-02  5.19406841e-02
 -1.91178635e-03 -1.24329305e-02 -3.90984087e-01 -2.99130068e-03
  7.30931837e-03 -1.06584898e-02 -3.26232181e-01  1.29284233e-02
 -2.10106502e-02 -2.26163208e-01]",0.9539631000504207,COBYLA
COBYLA,922,-12.409803069109003,"[ 6.50653261e-01  2.44279752e+00 -1.22187633e+00  2.22373797e+00
  2.43801548e+00  1.93913010e+00  2.08623956e+00  2.25805151e+00
  2.27781837e+00  2.98227770e+00  2.60958025e+00  3.33059132e+00
  2.96201980e+00  4.27178462e+00  4.04206514e+00  5.85961409e-01
  1.58281161e+00  1.42553210e-01  1.30157183e-02  4.71128794e-02
 -3.37362929e-03 -1.42168816e-02 -3.91256582e-01  1.23840006e-03
  3.50776071e-03 -9.42297140e-03 -3.27437528e-01  6.94415768e-03
 -1.82787825e-02 -2.23746284e-01]",0.954600236085308,COBYLA
COBYLA,923,-12.410926621762195,"[ 6.54444386e-01  2.44093719e+00 -1.22161374e+00  2.22327752e+00
  2.43827881e+00  1.93918899e+00  2.08835882e+00  2.25702832e+00
  2.27948377e+00  2.98285094e+00  2.60986333e+00  3.32979632e+00
  2.96136615e+00  4.27030382e+00  4.04025740e+00  5.86336345e-01
  1.58002269e+00  1.45508804e-01  1.27689736e-02  4.70098822e-02
 -3.58966885e-03 -1.46418237e-02 -3.91651490e-01 -5.88669913e-04
  2.39711098e-03 -7.68222242e-03 -3.27221629e-01  8.14346337e-03
 -1.71226026e-02 -2.24020144e-01]",0.9546866632124765,COBYLA
COBYLA,924,-12.408909988786277,"[ 6.54624564e-01  2.44009877e+00 -1.22341921e+00  2.22425481e+00
  2.44377866e+00  1.93839188e+00  2.08795647e+00  2.25439434e+00
  2.28033819e+00  2.98353778e+00  2.60785956e+00  3.32659739e+00
  2.96367971e+00  4.27389664e+00  4.04473731e+00  5.93933370e-01
  1.57774571e+00  1.48442646e-01  1.58311404e-02  4.82558724e-02
 -4.34243432e-03 -1.35333980e-02 -3.96469487e-01  2.36841750e-03
  8.47090335e-04 -1.03927075e-02 -3.30430005e-01  9.27287523e-03
 -1.98639408e-02 -2.22469655e-01]",0.9545315375989444,COBYLA
COBYLA,925,-12.41037714176085,"[ 6.55865412e-01  2.43956561e+00 -1.22172038e+00  2.22290519e+00
  2.43920594e+00  1.94116651e+00  2.09039285e+00  2.25838945e+00
  2.27968141e+00  2.98317265e+00  2.60936310e+00  3.32862683e+00
  2.96013398e+00  4.26977151e+00  4.04032492e+00  5.85005381e-01
  1.58299878e+00  1.46594255e-01  1.30630518e-02  4.74865593e-02
 -5.53009504e-03 -1.45493414e-02 -3.92341954e-01  2.44202208e-04
  5.34462051e-03 -8.59013966e-03 -3.29528627e-01  7.08396778e-03
 -1.85763149e-02 -2.26762950e-01]",0.9546443955200654,COBYLA
COBYLA,926,-12.40113019463107,"[ 6.52599950e-01  2.43775992e+00 -1.22417188e+00  2.22313798e+00
  2.43184651e+00  1.93836861e+00  2.08747452e+00  2.25393764e+00
  2.27655684e+00  2.98352575e+00  2.61033670e+00  3.33140852e+00
  2.96683518e+00  4.26567157e+00  4.03967468e+00  5.88396315e-01
  1.57979460e+00  1.51139470e-01  1.20615440e-02  4.85423369e-02
 -2.38618592e-03 -1.07799026e-02 -3.88679647e-01  3.31249328e-04
  4.81241432e-03 -1.26795217e-02 -3.27414532e-01  9.93982745e-03
 -1.64369865e-02 -2.26972175e-01]",0.9539330918946978,COBYLA
COBYLA,927,-12.409909706702711,"[ 6.55467377e-01  2.44026015e+00 -1.22255259e+00  2.22196068e+00
  2.43873619e+00  1.94078975e+00  2.08695399e+00  2.25660996e+00
  2.27783402e+00  2.98122096e+00  2.60607891e+00  3.32830856e+00
  2.96097123e+00  4.26874265e+00  4.03902357e+00  5.87052109e-01
  1.58123806e+00  1.44019023e-01  1.10693875e-02  4.93544082e-02
 -2.96789306e-03 -1.57094326e-02 -3.92453312e-01 -1.72558172e-03
  2.82488172e-03 -8.31968463e-03 -3.25915573e-01  1.03166313e-02
 -1.76602548e-02 -2.22407003e-01]",0.9546084389771317,COBYLA
COBYLA,928,-12.40262832017401,"[ 6.56407951e-01  2.43919097e+00 -1.22718707e+00  2.21987813e+00
  2.43785713e+00  1.93854827e+00  2.08927452e+00  2.26398074e+00
  2.27960123e+00  2.98421583e+00  2.61112361e+00  3.32655301e+00
  2.96002918e+00  4.27330616e+00  4.04419877e+00  5.89168199e-01
  1.57722897e+00  1.44963213e-01  7.41004069e-03  4.40280004e-02
 -1.88143411e-03 -1.81896082e-02 -3.86510067e-01 -1.46189734e-03
  2.68126646e-03 -8.25276112e-03 -3.26297104e-01  5.71174164e-03
 -1.79026318e-02 -2.23455484e-01]",0.9540483323210777,COBYLA
COBYLA,929,-12.410767921772674,"[ 6.53832973e-01  2.44018191e+00 -1.22099284e+00  2.22228984e+00
  2.43872518e+00  1.93963632e+00  2.08658068e+00  2.25723677e+00
  2.27939208e+00  2.97885335e+00  2.60878474e+00  3.33046046e+00
  2.96231771e+00  4.27135414e+00  4.04186238e+00  5.86050231e-01
  1.57936859e+00  1.45940709e-01  1.03515428e-02  4.55428681e-02
 -5.44568290e-03 -1.34750373e-02 -3.92206427e-01 -1.41296432e-03
  1.10966167e-03 -6.22872075e-03 -3.28719080e-01  8.85373824e-03
 -1.55814578e-02 -2.27113528e-01]",0.954674455520975,COBYLA
COBYLA,930,-12.40518378401232,"[ 6.53907182e-01  2.44349349e+00 -1.22313531e+00  2.22399733e+00
  2.43888677e+00  1.94591710e+00  2.09076083e+00  2.25366629e+00
  2.27983679e+00  2.98340124e+00  2.60845987e+00  3.32896393e+00
  2.96751461e+00  4.27348160e+00  4.04022094e+00  5.83542824e-01
  1.58207167e+00  1.47065250e-01  1.54897900e-02  4.56559179e-02
 -4.79829184e-03 -2.16102966e-02 -3.86630154e-01  5.09819292e-04
 -6.44514002e-04 -6.15292369e-03 -3.27725063e-01  1.07868305e-02
 -1.57633279e-02 -2.24046691e-01]",0.954244906462486,COBYLA
COBYLA,931,-12.412842558553574,"[ 6.51095244e-01  2.44078366e+00 -1.22072292e+00  2.22145439e+00
  2.43899302e+00  1.93958752e+00  2.08832549e+00  2.25554839e+00
  2.27883212e+00  2.98456255e+00  2.61113734e+00  3.32906619e+00
  2.96128353e+00  4.26734232e+00  4.04045288e+00  5.86635704e-01
  1.57930795e+00  1.45723170e-01  1.06338819e-02  4.69873605e-02
 -5.21768647e-03 -1.57080312e-02 -3.91374199e-01 -1.09337348e-03
  1.73270693e-03 -5.50795811e-03 -3.29176964e-01  7.74590437e-03
 -2.01382894e-02 -2.23059817e-01]",0.9548340429656595,COBYLA
COBYLA,932,-12.41325643218362,"[ 6.49711191e-01  2.43693275e+00 -1.21451237e+00  2.22686716e+00
  2.43959364e+00  1.94377480e+00  2.08927376e+00  2.25606341e+00
  2.27804480e+00  2.98165836e+00  2.61466341e+00  3.33168838e+00
  2.95641139e+00  4.26420314e+00  4.04141041e+00  5.89597675e-01
  1.57865509e+00  1.43871737e-01  1.18024231e-02  4.38673872e-02
 -3.74585189e-03 -1.98085081e-02 -3.94030477e-01 -2.08208398e-03
 -1.12769572e-03 -8.08225433e-03 -3.27117482e-01  8.68497786e-03
 -2.24319482e-02 -2.24349038e-01]",0.9548658793987399,COBYLA
COBYLA,933,-12.413854918206482,"[ 6.48261709e-01  2.43709627e+00 -1.21408082e+00  2.22448378e+00
  2.43762843e+00  1.94453355e+00  2.09034576e+00  2.25397296e+00
  2.27832808e+00  2.98022504e+00  2.61424203e+00  3.33337934e+00
  2.95403136e+00  4.26769193e+00  4.04103123e+00  5.89623935e-01
  1.57744512e+00  1.46046030e-01  1.13699511e-02  4.38571084e-02
 -3.43160928e-03 -2.08788538e-02 -3.94990589e-01 -1.40185162e-03
  1.52548829e-03 -7.95221468e-03 -3.25900892e-01  8.80189675e-03
 -2.37396808e-02 -2.23534401e-01]",0.954911916785114,COBYLA
COBYLA,934,-12.414800041208442,"[ 6.47800241e-01  2.43897226e+00 -1.21041292e+00  2.22451097e+00
  2.43627130e+00  1.94712341e+00  2.09414278e+00  2.25264695e+00
  2.27753295e+00  2.98064729e+00  2.61499210e+00  3.33017115e+00
  2.95370815e+00  4.26589604e+00  4.04432187e+00  5.92161574e-01
  1.57756601e+00  1.43087627e-01  1.19674494e-02  4.06729201e-02
 -8.52637800e-03 -1.66008670e-02 -3.97383910e-01 -2.50142302e-03
  6.34401791e-03 -4.28606227e-03 -3.23456968e-01  8.69220795e-03
 -1.81406306e-02 -2.18483140e-01]",0.9549846185544956,COBYLA
COBYLA,935,-12.413332370604019,"[ 6.49756027e-01  2.44225328e+00 -1.21022065e+00  2.22274231e+00
  2.43661434e+00  1.94690224e+00  2.09280458e+00  2.25263171e+00
  2.27603316e+00  2.98090234e+00  2.61499900e+00  3.33088149e+00
  2.95401646e+00  4.26415964e+00  4.04670371e+00  5.92297723e-01
  1.57950004e+00  1.45852897e-01  1.29057428e-02  3.86430201e-02
 -7.11730068e-03 -1.72382361e-02 -3.98895978e-01 -3.92957131e-03
  6.15485184e-03 -3.67979685e-03 -3.21602436e-01  7.78468580e-03
 -1.93060023e-02 -2.19238966e-01]",0.9548717208156938,COBYLA
COBYLA,936,-12.415971780035246,"[ 6.44645997e-01  2.43804610e+00 -1.20647667e+00  2.22446997e+00
  2.44060541e+00  1.94444321e+00  2.09134336e+00  2.25666203e+00
  2.27897463e+00  2.98167582e+00  2.61235994e+00  3.33133799e+00
  2.95069549e+00  4.26445598e+00  4.04113458e+00  5.89892272e-01
  1.57894546e+00  1.48242613e-01  1.18766856e-02  3.64427627e-02
 -7.48870689e-03 -1.73798114e-02 -3.97483362e-01  4.13794980e-04
  7.85740032e-03 -4.01250508e-03 -3.26896649e-01  1.20923940e-02
 -1.41606545e-02 -2.12838819e-01]",0.9550747523104035,COBYLA
COBYLA,937,-12.412760412230138,"[ 6.42679164e-01  2.43927166e+00 -1.20638950e+00  2.22517870e+00
  2.44079648e+00  1.94491319e+00  2.09370775e+00  2.25892708e+00
  2.27879351e+00  2.97856422e+00  2.61303870e+00  3.32876816e+00
  2.95176912e+00  4.26488586e+00  4.03896328e+00  5.90516328e-01
  1.57955051e+00  1.49873190e-01  1.25435860e-02  3.65073169e-02
 -5.34472706e-03 -1.50822941e-02 -3.97083495e-01 -9.36948873e-04
  7.29420480e-03 -2.83566925e-03 -3.26659914e-01  1.21558156e-02
 -1.60729014e-02 -2.12388001e-01]",0.954827724017703,COBYLA
COBYLA,938,-12.416845482472938,"[ 6.42777812e-01  2.43862112e+00 -1.20504224e+00  2.22248777e+00
  2.43611252e+00  1.94150563e+00  2.09646139e+00  2.25777269e+00
  2.27680129e+00  2.98665390e+00  2.60810984e+00  3.32959275e+00
  2.95108043e+00  4.26560198e+00  4.04059417e+00  5.87953748e-01
  1.57798741e+00  1.44588206e-01  1.14992682e-02  3.28052281e-02
 -4.71528345e-03 -1.82807727e-02 -4.04017480e-01  6.86403174e-04
  4.96229266e-03 -4.32350126e-03 -3.29268061e-01  1.60773949e-02
 -1.40865885e-02 -2.16452376e-01]",0.955141960190226,COBYLA
